Case Number,Address,Parcel,Establishment Name,Code Number,Code Description,Case Open Date,Case Closed Date,Date Cited,Date Corrected,Code Case Status,geocoded_column
239174,"200 Alewife Brook Pkwy, Cambridge, MA 02138",265C-25,Whole Foods Market,,,08/17/2023 12:00:00 AM,08/23/2023 12:00:00 AM,08/17/2023 12:00:00 AM,,Complete,POINT (-71.141767 42.389139)
200996,"1008 Cambridge St, Cambridge, MA 02141",80-160,Muqueca Restaurant,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",11/01/2022 12:00:00 AM,11/29/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/29/2022 12:00:00 AM,Complete,POINT (-71.093866 42.372734)
230427,"1200 Cambridge St, Cambridge, MA 02139",84-22,casa portugal,3-306.12 ,Condiments-Protection,06/22/2023 12:00:00 AM,09/15/2023 12:00:00 AM,06/22/2023 12:00:00 AM,09/14/2023 12:00:00 AM,Complete,POINT (-71.09734 42.373176)
201083,"74 Winthrop St, Cambridge, MA 02138",162-72,Pinocchio's Pizza,2-201.11-.14 *,"Proper, Adequate Handwashing",11/01/2022 12:00:00 AM,11/29/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/29/2022 12:00:00 AM,Complete,POINT (-71.120265 42.372)
249383,"10 Education Cir, Cambridge, MA 02141",1A-196,1965 Airstream,,,11/13/2023 12:00:00 AM,11/16/2023 12:00:00 AM,11/13/2023 12:00:00 AM,,Complete,POINT (-71.070693 42.370926)
211083,"438 Massachusetts Ave, Cambridge, MA 02139",92-132,Artifact Cider Project,6-501.111 * ,Controlling Pests,02/14/2023 12:00:00 AM,02/23/2023 12:00:00 AM,,02/22/2023 12:00:00 AM,Complete,POINT (-71.100859 42.363527)
207528,"57 Jfk St, Cambridge, MA 02138",162-54,Menya Jiro,4-501.112,Mechanical Warewashing Equipment – Hot Water Sanitization Temperatures,01/10/2023 12:00:00 AM,01/17/2023 12:00:00 AM,,01/17/2023 12:00:00 AM,Complete,POINT (-71.120733 42.372038)
191316,"485 Massachusetts Ave, Cambridge, MA 02139",91-87,Happy Lamb Hot Pot, 5-501.11-.16 ,"Outdoor Constructed, Enclosures, Receptacles, Storage Areas, Capacity and Availability",08/22/2022 12:00:00 AM,09/12/2022 12:00:00 AM,08/22/2022 12:00:00 AM,09/12/2022 12:00:00 AM,Complete,POINT (-71.101293 42.364154)
207061,"468 Broadway, Cambridge, MA 02138",136-15,Broadway Marketplace, 4-202.18 ,"Ventilation Hood System, Filters: Design",01/05/2023 12:00:00 AM,01/26/2023 12:00:00 AM,01/05/2023 12:00:00 AM,01/26/2023 12:00:00 AM,Complete,POINT (-71.113066 42.37396)
172260,,,Ava's Catering,,,04/14/2022 12:00:00 AM,04/26/2022 12:00:00 AM,04/14/2022 12:00:00 AM,,Complete,
235899,"150 Western Ave, Cambridge, MA 02139",125-39,Beantown Taqueria Café,3-305.11,Food Storage-Preventing Contamination from the Premises (C),08/02/2023 12:00:00 AM,08/09/2023 12:00:00 AM,,08/09/2023 12:00:00 AM,Complete,POINT (-71.108856 42.364799)
209333,"5 Lee St, Cambridge, MA 02139",117-58,New England School of English,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",01/30/2023 12:00:00 AM,02/06/2023 12:00:00 AM,01/30/2023 12:00:00 AM,02/06/2023 12:00:00 AM,Complete,POINT (-71.107512 42.368302)
221093,"45 Hayward St, Cambridge, MA 02142",48-159,Technology Childcare Center Kendall,,,05/02/2023 12:00:00 AM,05/02/2023 12:00:00 AM,05/02/2023 12:00:00 AM,,Complete,POINT (-71.085794 42.361742)
197528,"158 Spring St, Cambridge, MA 02141",33-49,Kennedy Longfellow School ,,,06/28/2022 12:00:00 AM,10/04/2022 12:00:00 AM,06/28/2022 12:00:00 AM,,Complete,POINT (-71.08664 42.369574)
199380,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Mother Juice, 5-201.11 ,Approved-Materials,10/19/2022 12:00:00 AM,11/08/2022 12:00:00 AM,10/19/2022 12:00:00 AM,11/08/2022 12:00:00 AM,Complete,POINT (-71.118472 42.373011)
169614,"20 Quincy St, Cambridge, MA 02138",136-2,Harvard Faculty Club,,,04/05/2022 12:00:00 AM,04/06/2022 12:00:00 AM,04/05/2022 12:00:00 AM,,Complete,POINT (-71.114426 42.37319)
187832,"735 Massachusetts Ave, Cambridge, MA 02139",107-9,Shanghai Fresh,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",08/01/2022 12:00:00 AM,08/18/2022 12:00:00 AM,08/01/2022 12:00:00 AM,08/08/2022 12:00:00 AM,Complete,POINT (-71.105062 42.366398)
243286,"1220 Cambridge St, Cambridge, MA 02139",84-20,Hot Chix Boston,4-204.112 ,"Temperature Measuring Devices-Functionality (Pf, C)",09/14/2023 12:00:00 AM,10/31/2023 12:00:00 AM,09/14/2023 12:00:00 AM,09/22/2023 12:00:00 AM,Complete,POINT (-71.097773 42.373249)
218935,"1493 Cambridge St, Cambridge, MA 02139",111-60,Cambridge Hospital Cafe,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,04/19/2023 12:00:00 AM,04/26/2023 12:00:00 AM,,04/26/2023 12:00:00 AM,Complete,POINT (-71.104437 42.374425)
208836,"319 Western Ave, Cambridge, MA 02139",122-12,Basta Pasta ,3-302.11 (A 1&2) *,"Packaged and Unpackaged Food – Separation, Packaging, and Segregation",01/24/2023 12:00:00 AM,02/02/2023 12:00:00 AM,,01/31/2023 12:00:00 AM,Complete,POINT (-71.11323 42.364642)
197554,"50 Jfk St, Cambridge, MA 02138",162-72,NINE TASTES,2-304.11 ,Clean Condition-Outer Clothing,10/04/2022 12:00:00 AM,10/12/2022 12:00:00 AM,,10/12/2022 12:00:00 AM,Complete,POINT (-71.120456 42.372051)
189790,"2401 Massachusetts Ave, Cambridge, MA 02140",183-128,Mediterranean Grill,3-302.11 (A 1&2) *,"Packaged and Unpackaged Food – Separation, Packaging, and Segregation",08/09/2022 12:00:00 AM,02/24/2023 12:00:00 AM,08/09/2022 12:00:00 AM,08/24/2022 12:00:00 AM,Complete,POINT (-71.129921 42.39734)
208166,"310 Massachusetts Ave, Cambridge, MA 02139",69-148,PAGU,,,01/17/2023 12:00:00 AM,01/18/2023 12:00:00 AM,01/17/2023 12:00:00 AM,,Complete,POINT (-71.098955 42.362404)
255588,"15 Lambert St, Cambridge, MA 02141",,Stock Pot,,,01/22/2024 12:00:00 AM,01/23/2024 12:00:00 AM,01/22/2024 12:00:00 AM,,Complete,POINT (-71.086888 42.372733)
204459,"350 Main St, Cambridge, MA 02142",48-158,Kendall Hotel,5-205.11 ,Accessibility- Operation and Maintenance,12/05/2022 12:00:00 AM,01/05/2023 12:00:00 AM,12/05/2022 12:00:00 AM,,Complete,POINT (-71.087277 42.362397)
248709,,,War Memorial Pool,,,11/02/2023 12:00:00 AM,12/15/2023 12:00:00 AM,11/02/2023 12:00:00 AM,,Complete,
214210,"11 Broad Canal Way, Cambridge, MA 02142",14-1038,Commonwealth Restaurant, 6-501.11 ,"Repairing-Premises, Structures, Attachments, and Fixtures-Method",03/09/2023 12:00:00 AM,03/28/2023 12:00:00 AM,03/09/2023 12:00:00 AM,03/27/2023 12:00:00 AM,Complete,POINT (-71.082564 42.363273)
189794,"1900 Massachusetts Ave, Cambridge, MA 02140",178-133,Jo's Indian Kitchen,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",08/10/2022 12:00:00 AM,09/13/2022 12:00:00 AM,08/10/2022 12:00:00 AM,09/07/2022 12:00:00 AM,Complete,POINT (-71.119806 42.388773)
174855,"1001 Cambridge St, Cambridge, MA 02141",81-50,Shell,,,05/11/2022 12:00:00 AM,05/12/2022 12:00:00 AM,05/11/2022 12:00:00 AM,,Complete,POINT (-71.093565 42.373048)
215804,"70 Rindge Ave, Cambridge, MA 02140",197-4,Peabody 2-5 Afterschool,,,03/23/2023 12:00:00 AM,03/23/2023 12:00:00 AM,03/23/2023 12:00:00 AM,,Complete,POINT (-71.128002 42.392358)
187897,"1815 Massachusetts Ave, Cambridge, MA 02140",152-17,Lesley University,,,08/01/2022 12:00:00 AM,08/02/2022 12:00:00 AM,08/01/2022 12:00:00 AM,,Complete,POINT (-71.118975 42.387136)
171742,"80 River St, Cambridge, MA 02139",105-117,Pai Kin Kao,4-101.111 ,Nonfood-Contact Surfaces Materials,04/21/2022 12:00:00 AM,05/11/2022 12:00:00 AM,04/21/2022 12:00:00 AM,04/28/2022 12:00:00 AM,Complete,POINT (-71.107559 42.36413)
234687,"1 Oxford St, Cambridge, MA 02138",143-17,Hooked LLC,,,07/11/2023 12:00:00 AM,07/26/2023 12:00:00 AM,07/11/2023 12:00:00 AM,,Complete,POINT (-71.116688 42.376126)
240964,,,Melt,,,08/30/2023 12:00:00 AM,08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,,Complete,
208958,"2408 Massachusetts Ave, Cambridge, MA 02140",191-85,Friendly Corner Convenience ,3-101.11 *,"Safe, Unadulterated, and Honestly Presented-Spoilage",01/25/2023 12:00:00 AM,03/08/2023 12:00:00 AM,01/25/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Complete,POINT (-71.13048 42.397387)
250228,"822 Somerville Ave, Cambridge, MA 02140",152-25,Target Store T-3304,,,05/11/2023 12:00:00 AM,11/22/2023 12:00:00 AM,05/11/2023 12:00:00 AM,,Complete,POINT (-71.118473 42.388323)
207525,"57 Jfk St, Cambridge, MA 02138",162-54,The Maharaja,3-302.11 (A 1&2) *,"Packaged and Unpackaged Food – Separation, Packaging, and Segregation",01/10/2023 12:00:00 AM,01/17/2023 12:00:00 AM,,01/17/2023 12:00:00 AM,Complete,POINT (-71.120733 42.372038)
224190,"1 Bow St, Cambridge, MA 02138",133-51,Hokkaido Ramen Santouka, 5-201.11 * ,Approved-Materials,05/18/2023 12:00:00 AM,08/18/2023 12:00:00 AM,,06/13/2023 12:00:00 AM,Complete,POINT (-71.115817 42.372204)
194148,"370 Broadway, Cambridge, MA 02139",108-60,Rock and Roll Daycare,,,09/08/2022 12:00:00 AM,09/08/2022 12:00:00 AM,09/08/2022 12:00:00 AM,,Complete,POINT (-71.104828 42.370724)
256040,"1193 Cambridge St, Cambridge, MA 02139",82-11,An Sibin,,,01/22/2024 12:00:00 AM,01/29/2024 12:00:00 AM,01/22/2024 12:00:00 AM,,Complete,POINT (-71.097193 42.373363)
181646,"1876 Massachusetts Ave, Cambridge, MA 02140",178-91,Zoe Acai Bar Juicery ,3-602.11 [590.004 (J)] *,Packaged Foods-Properly Labeled,06/21/2022 12:00:00 AM,07/05/2022 12:00:00 AM,06/21/2022 12:00:00 AM,06/29/2022 12:00:00 AM,Complete,POINT (-71.119616 42.388239)
229692,"92 Kirkland St, Cambridge, MA 02138",141-80,Savenor's Market,4-302.14 ,"Sanitizing Solutions, Testing Devices",06/21/2023 12:00:00 AM,07/19/2023 12:00:00 AM,06/21/2023 12:00:00 AM,07/05/2023 12:00:00 AM,Complete,POINT (-71.107465 42.377952)
207547,"1682 Massachusetts Ave, Cambridge, MA 02138",174-30,Giulia,6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",01/10/2023 12:00:00 AM,03/02/2023 12:00:00 AM,01/10/2023 12:00:00 AM,01/31/2023 12:00:00 AM,Complete,POINT (-71.119829 42.382513)
206332,"115 Prospect St, Cambridge, MA 02139",107-117,Whole Foods Market,,,12/16/2022 12:00:00 AM,12/29/2022 12:00:00 AM,12/16/2022 12:00:00 AM,,Complete,POINT (-71.102159 42.367896)
207785,"52 Brattle St, Cambridge, MA 02138",168-64,Toscano,,,01/11/2023 12:00:00 AM,01/12/2023 12:00:00 AM,01/11/2023 12:00:00 AM,,Complete,POINT (-71.121933 42.374293)
243286,"1220 Cambridge St, Cambridge, MA 02139",84-20,Hot Chix Boston,6-501.111,"Controlling Pests (Pf, C)",09/14/2023 12:00:00 AM,10/31/2023 12:00:00 AM,09/14/2023 12:00:00 AM,09/28/2023 12:00:00 AM,Complete,POINT (-71.097773 42.373249)
226123,"11 Springfield St, Cambridge, MA 02139",83-15,Olé,6-501.111 * ,Controlling Pests,05/30/2023 12:00:00 AM,06/14/2023 12:00:00 AM,,06/12/2023 12:00:00 AM,Complete,POINT (-71.100348 42.374104)
215023,"955 Massachusetts Ave, Unit 206, Cambridge, MA 02139",,dado,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",03/16/2023 12:00:00 AM,03/23/2023 12:00:00 AM,,03/23/2023 12:00:00 AM,Complete,POINT (-71.109926 42.369028)
191762,"1790 Massachusetts Ave, Cambridge, MA 02140",176-15,Chalawan,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",08/22/2022 12:00:00 AM,02/01/2023 12:00:00 AM,08/22/2022 12:00:00 AM,10/06/2022 12:00:00 AM,Complete,POINT (-71.119466 42.385971)
215297,"912 Massachusetts Ave, Cambridge, MA 02139",119-90,Plough and Stars,6-501.111 * ,Controlling Pests,03/20/2023 12:00:00 AM,03/28/2023 12:00:00 AM,,03/28/2023 12:00:00 AM,Complete,POINT (-71.108815 42.368284)
211514,"64 Linnaean St, Cambridge, MA 02138",213-2A,HUDS Currier,,,02/16/2023 12:00:00 AM,02/17/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,Complete,POINT (-71.125743 42.382171)
205243,"1 Matignon Rd, Cambridge, MA 02140",185-58,Annemarie's Catering,6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",12/13/2022 12:00:00 AM,02/01/2023 12:00:00 AM,12/13/2022 12:00:00 AM,02/01/2023 12:00:00 AM,Complete,POINT (-71.131339 42.401393)
194204,"200 Alewife Brook Pkwy, Cambridge, MA 02138",265C-25,Whole Foods Market,,,09/07/2022 12:00:00 AM,09/08/2022 12:00:00 AM,09/07/2022 12:00:00 AM,,Complete,POINT (-71.141767 42.389139)
232651,"6 Brattle St, Cambridge, MA 02138",169-50,Cardullo's Gourmet Shoppe," 4-603.12-.14,.16 ","Precleaning, Loading, Cleaning, and Rinsing Procedures",07/12/2023 12:00:00 AM,07/19/2023 12:00:00 AM,,07/19/2023 12:00:00 AM,Complete,POINT (-71.119765 42.373508)
234607,"704 Massachusetts Ave, Cambridge, MA 02139",105-89,Chilacates,,,07/25/2023 12:00:00 AM,08/04/2023 12:00:00 AM,,,Complete,POINT (-71.104906 42.36593)
262202,"36 Mellen St, Cambridge, MA 02138",157-64,Ava's Kitchen @ Lesley University,4-101.17,"Wood, Use Limitations (C)",02/28/2024 12:00:00 AM,03/18/2024 12:00:00 AM,02/28/2024 12:00:00 AM,,Complete,POINT (-71.116899 42.380514)
211080,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Las Palmas Restaurant ,4-201.12 * ,Food Temperature Measuring Devices- No Glass,02/14/2023 12:00:00 AM,03/01/2023 12:00:00 AM,,02/22/2023 12:00:00 AM,Complete,POINT (-71.118472 42.373011)
175692,"231 Alewife Brook Pkwy, Cambridge, MA 02138",265B-28,Genki Ya,,,01/11/2022 12:00:00 AM,05/17/2022 12:00:00 AM,01/11/2022 12:00:00 AM,,Complete,POINT (-71.143598 42.389268)
191759,"2310 Massachusetts Ave, Cambridge, MA 02140",192-121,Frank's Steak House,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,08/22/2022 12:00:00 AM,10/04/2022 12:00:00 AM,08/22/2022 12:00:00 AM,10/03/2022 12:00:00 AM,Complete,POINT (-71.12833 42.395485)
240552,"640 Concord Ave, Cambridge, MA 02138",266-40,Neville Center,4-101.11,"Characteristics-Materials for Construction and Repair (P, C)",08/24/2023 12:00:00 AM,10/16/2023 12:00:00 AM,08/24/2023 12:00:00 AM,09/19/2023 12:00:00 AM,Complete,POINT (-71.148189 42.38913)
194665,"231 Alewife Brook Pkwy, Cambridge, MA 02138",265B-28,Genki Ya,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,09/06/2022 12:00:00 AM,11/21/2022 12:00:00 AM,09/06/2022 12:00:00 AM,09/27/2022 12:00:00 AM,Complete,POINT (-71.143598 42.389268)
202118,"0 Harvard Sq, Cambridge, MA 02138",159-2,Jampa’s Lucky Station,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",11/09/2022 12:00:00 AM,11/10/2022 12:00:00 AM,11/09/2022 12:00:00 AM,,Complete,POINT (-71.119014 42.373586)
220950,"1680 Massachusetts Ave, Cambridge, MA 02138",174-31,Nirvana Restaurant,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",05/01/2023 12:00:00 AM,05/31/2023 12:00:00 AM,05/01/2023 12:00:00 AM,05/30/2023 12:00:00 AM,Complete,POINT (-71.119841 42.382433)
217864,"465 Cambridge St, Cambridge, MA 02141",23-17,Dumpling Xuan,,,04/05/2023 12:00:00 AM,04/11/2023 12:00:00 AM,04/05/2023 12:00:00 AM,,Complete,POINT (-71.083984 42.371655)
185233,"294 Concord Ave, Cambridge, MA 02138",230-116,Concord Avenue Cafe,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,07/14/2022 12:00:00 AM,08/08/2022 12:00:00 AM,07/14/2022 12:00:00 AM,07/26/2022 12:00:00 AM,Complete,POINT (-71.13407 42.38374)
240060,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Pavement Coffeehouse,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",08/24/2023 12:00:00 AM,09/08/2023 12:00:00 AM,,08/31/2023 12:00:00 AM,Complete,POINT (-71.118472 42.373011)
173785,"49 White St, Cambridge, MA 02140",179-87,Star #163,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",05/04/2022 12:00:00 AM,06/07/2022 12:00:00 AM,05/04/2022 12:00:00 AM,05/17/2022 12:00:00 AM,Complete,POINT (-71.118305 42.389711)
251660,"600 Technology Sq, Cambridge, MA 02142",43A-21,Fedex,,,12/06/2023 12:00:00 AM,12/08/2023 12:00:00 AM,12/06/2023 12:00:00 AM,,Complete,POINT (-71.093062 42.363078)
205026,"240 Albany St, Cambridge, MA 02139",54-7,Caspar,3-101.11 *,"Safe, Unadulterated, and Honestly Presented-Spoilage",12/12/2022 12:00:00 AM,12/19/2022 12:00:00 AM,12/12/2022 12:00:00 AM,12/19/2022 12:00:00 AM,Complete,POINT (-71.100964 42.358391)
258258,"1 Broadway, Cambridge, MA 02142",14-58,Brothers Marketplace,,,02/13/2024 12:00:00 AM,02/14/2024 12:00:00 AM,02/13/2024 12:00:00 AM,,Complete,POINT (-71.083827 42.362634)
216632,"5 Arrow St, Cambridge, MA 02138",133-20,Faro Cafe, 6.501.16 ,Drying Mops,03/30/2023 12:00:00 AM,04/07/2023 12:00:00 AM,,04/07/2023 12:00:00 AM,Complete,POINT (-71.114631 42.371205)
233576,"1369 Cambridge St, Cambridge, MA 02139",83-93,1369 Coffeehouse , 6-201.11 ,"Floors, Walls, and Ceilings-Cleanability",07/18/2023 12:00:00 AM,08/29/2023 12:00:00 AM,,07/25/2023 12:00:00 AM,Complete,POINT (-71.10039 42.37378)
258978,"1121 Cambridge St, Cambridge, MA 02139",82-57,Clube Desportivo Failense,3-304.15 (A),"Gloves, Use Limitation (P)",02/15/2024 12:00:00 AM,03/07/2024 12:00:00 AM,02/15/2024 12:00:00 AM,03/01/2024 12:00:00 AM,Complete,POINT (-71.095861 42.373189)
230986,"2401 Massachusetts Ave, Cambridge, MA 02140",183-128,Mediterranean Grill,5-205.11 ,Accessibility- Operation and Maintenance,06/22/2023 12:00:00 AM,08/04/2023 12:00:00 AM,06/22/2023 12:00:00 AM,07/10/2023 12:00:00 AM,Complete,POINT (-71.129841 42.39729)
199380,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Mother Juice,4-903.11-.12 ,"Equipment, Utensils, Linens and Single-Service/Use Articles-Storing & Prohibitions",10/19/2022 12:00:00 AM,11/08/2022 12:00:00 AM,10/19/2022 12:00:00 AM,10/26/2022 12:00:00 AM,Complete,POINT (-71.118472 42.373011)
176817,"10 Dewolfe St, Cambridge, MA 02138",132-153,Radcliffe Child Care Center,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",05/12/2022 12:00:00 AM,05/23/2022 12:00:00 AM,05/12/2022 12:00:00 AM,05/18/2022 12:00:00 AM,Complete,POINT (-71.11629 42.370599)
246939,"45 Quincy St, Cambridge, MA 02138",143-17,HUDS Annenberg,3-304.14 ,"Wiping Cloths, Use Limitation (C)",10/17/2023 12:00:00 AM,11/27/2023 12:00:00 AM,10/17/2023 12:00:00 AM,10/31/2023 12:00:00 AM,Complete,POINT (-71.114845 42.375759)
194308,"822 Somerville Ave, Cambridge, MA 02140",152-25,Anna's Taqueria,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",09/08/2022 12:00:00 AM,10/27/2022 12:00:00 AM,09/08/2022 12:00:00 AM,10/26/2022 12:00:00 AM,Complete,POINT (-71.118473 42.388323)
251623,"575 Memorial Dr, Cambridge, MA 02139",63-134,Paperback Tavern,,,12/07/2023 12:00:00 AM,12/11/2023 12:00:00 AM,12/07/2023 12:00:00 AM,,Complete,POINT (-71.105316 42.354237)
232716,"2261 Massachusetts Ave, Cambridge, MA 02140",182-90,Yummy Thai ,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",07/05/2023 12:00:00 AM,10/20/2023 12:00:00 AM,07/05/2023 12:00:00 AM,,Complete,POINT (-71.12668 42.394467)
191421,"425 Cambridge St, Cambridge, MA 02141",23-13,Le's Sushi Bar and Restaurant,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",08/22/2022 12:00:00 AM,11/15/2022 12:00:00 AM,08/22/2022 12:00:00 AM,,Complete,POINT (-71.083222 42.371552)
227468,"450 Massachusetts Ave, Cambridge, MA 02139",92-132,Veggie Galaxy, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",06/06/2023 12:00:00 AM,06/21/2023 12:00:00 AM,06/06/2023 12:00:00 AM,06/15/2023 12:00:00 AM,Complete,POINT (-71.1011 42.363484)
172247,,,Pull Up Truck,,,04/14/2022 12:00:00 AM,04/26/2022 12:00:00 AM,04/14/2022 12:00:00 AM,,Complete,
209672,"485 Massachusetts Ave, Cambridge, MA 02139",91-87,Happy Lamb Hot Pot,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",02/02/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,02/16/2023 12:00:00 AM,Complete,POINT (-71.101293 42.364154)
220020,"215 Monsignor Obrien Hwy, Cambridge, MA 02141",7-115,Fairfield Inn and Suites by Marriott,3-701.11 *,"Discarding or Reconditioning Unsafe, Adulterated, or Contaminated Food",04/26/2023 12:00:00 AM,05/04/2023 12:00:00 AM,04/26/2023 12:00:00 AM,05/04/2023 12:00:00 AM,Complete,POINT (-71.079546 42.372713)
227241,"73 Ames St, Cambridge, MA 02142",43-76,DUMPLING DAUGHTER,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",06/06/2023 12:00:00 AM,07/17/2023 12:00:00 AM,06/06/2023 12:00:00 AM,,Complete,POINT (-71.08815 42.363315)
236933,"150 Broadway, Cambridge, MA 02142",43-74,Restaurant Assoc LLC/Bazaar Cafe,,,08/08/2023 12:00:00 AM,08/08/2023 12:00:00 AM,08/08/2023 12:00:00 AM,,Complete,POINT (-71.08869 42.364323)
182772,"2020 Massachusetts Ave, Cambridge, MA 02140",200-47,Cambridge School of Culinary Arts,6-501.111 * ,Controlling Pests,06/29/2022 12:00:00 AM,07/14/2022 12:00:00 AM,,07/06/2022 12:00:00 AM,Complete,POINT (-71.121873 42.390579)
213683,"1166 Cambridge St, Cambridge, MA 02139",85-66,Puritan and Company,4-302.12 ,Food Temperature Measuring Devices,03/06/2023 12:00:00 AM,03/22/2023 12:00:00 AM,03/06/2023 12:00:00 AM,03/13/2023 12:00:00 AM,Complete,POINT (-71.096857 42.373124)
185071,"168 Alewife Brook Pkwy, Cambridge, MA 02140",265C-25,Apple Cinemas,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",07/11/2022 12:00:00 AM,08/17/2022 12:00:00 AM,07/11/2022 12:00:00 AM,08/09/2022 12:00:00 AM,Complete,POINT (-71.138422 42.39134)
217225,"125 River St, Cambridge, MA 02139",125-57,The Nu Dó Society ,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",04/04/2023 12:00:00 AM,04/21/2023 12:00:00 AM,04/04/2023 12:00:00 AM,04/11/2023 12:00:00 AM,Complete,POINT (-71.108756 42.363965)
193732,"55 Essex St, Cambridge, MA 02139",90-183,JFK Apartments,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",09/06/2022 12:00:00 AM,09/21/2022 12:00:00 AM,09/06/2022 12:00:00 AM,09/21/2022 12:00:00 AM,Complete,POINT (-71.101182 42.367664)
218835,"2304 Massachusetts Ave, Cambridge, MA 02140",196-15,Momma's Grocery + Wine,,,04/18/2023 12:00:00 AM,04/19/2023 12:00:00 AM,04/18/2023 12:00:00 AM,,Complete,POINT (-71.128013 42.395205)
198960,"459 Broadway, Cambridge, MA 02138",138-33,Cambridge Rindge & Latin High School ,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",10/17/2022 12:00:00 AM,11/16/2022 12:00:00 AM,10/17/2022 12:00:00 AM,10/24/2022 12:00:00 AM,Complete,POINT (-71.111559 42.374344)
